SP13,Flelf (V.2 - Starfoil Rare)
SDSE,Fleur Synchron
RDS,Flint (V.2 - Ultimate Rare)
NECH-JP,Fluffal Bear
MP16,Fluffal Crane
SP17,Fluffal Leo (V.2 - Starfoil Rare)
SP17,Fluffal Sheep (V.1 - Common)
DB1,Flying Kamakiri #1
SDM,Flying Kamakiri #1
MRD,Flame Cerebrus (V.1 - Common)
LDD,Flame Ghost (V.2 - Rare)
DB1,Flame Manipulator
LCJW,Flame Swordsman
MDM,Flame Swordsman
15AX-M,Flame Swordsman (V.2 - Parallel Rare)
BP03,Flame Tiger (V.2 - Shatterfoil)
DT02,Flamvell Baby
DT01,Flamvell Poun
DB1,Flash Assailant
MRL,Flash Assailant (V.1 - Common)
SRL,Flash Assailant (V.3 - Common)
SP13,Flelf (V.1 - Common)
MP18,Flick Clown
OPTP,Floodgate Trap Hole
BODE-JP,Floowandereeze & Robina
DBLE,Flower Cardian Moonflowerviewing
SP17,Fluffal Sheep (V.2 - Starfoil Rare)
DOCS-JP,Fluffal Wings
LDC,Flying Fish
DL13,Flying Kamakiri #1 (V.1 - Rare)
PSV,Flying Kamakiri #2 (V.1 - Common)
MP1,Flying Penguin
PMT,Flame Cerebrus
MRD,Flame Cerebrus (V.3 - Common)
SDP-F,Flame Champion
PSV,Flame Champion (V.1 - Common)
LDB,Flame Ghost
LDB,Flame Manipulator
DDJ,Flame Manipulator
LDD,Flame Swordsman (V.2 - Super Rare)
MIJ,Flame Swordsman
DDJ,Flame Swordsman
BP02,Flame Tiger (V.2 - Mosaic Rare)
BP03,Flame Tiger (V.1 - Rare)
DT01,Flamvell Archer
SDOK,Flamvell Poun
DT01,Flamvell Uruquizas
LC5D,Flare Resonator
MRL,Flash Assailant (V.2 - Common)
MP15,Flash Knight
DEM4,Flash Knight
SP18,Flick Clown (V.1 - Common)
SP18,Flick Clown (V.2 - Starfoil Rare)
BACH-JP,Floowandereeze and the Advent of Adventure (V.2 - Secret Rare)
LDB,Flower Wolf
LDD,Flower Wolf (V.2 - Rare)
LOB,Flower Wolf (V.4 - Rare)
NECH-JP,Fluffal Cat
MP15,Fluffal Dog
SP17,Fluffal Leo (V.1 - Common)
SPFE,Fluffal Owl (V.1 - Common)
MRL,Flying Kamakiri #1 (V.2 - Rare)
SRL,Flying Kamakiri #1 (V.1 - Rare)
DL13,Flying Kamakiri #1 (V.3 - Rare)
SDF,Flying Kamakiri #2
RC03,Flying Pegasus Railroad Stampede (V.2 - Secret Rare)
RC03,Flying Pegasus Railroad Stampede (V.1 - Super Rare)
SD35,Flame Administrator
EXFO-JP,Flame Administrator
LGB1,Flame Bufferlo
SD33,Flame Bufferlo
SDF,Flame Champion
PSV,Flame Champion (V.3 - Common)
LDI,Flame Dancer
LDC,Flame Dancer
LON,Flame Dancer (V.2 - Common)
LON,Flame Dancer (V.3 - Common)
LOB,Flame Ghost (V.3 - Rare)
LOB,Flame Ghost (V.4 - Rare)
LCJW,Flame Manipulator
LDD,Flame Manipulator (V.2 - Common)
LOB,Flame Manipulator (V.3 - Common)
LOB,Flame Manipulator (V.4 - Common)
MIJ,Flame Manipulator
DIJ,Flame Manipulator
BIJ,Flame Manipulator
DLG1,Flame Swordsman
SOFU,"Folgo, Justice Fur Hire"
BLRR,Foolish Burial Goods
GFP2,Fossil Fusion
MAGO,Foolish Burial
MAGO,Forbidden Chalice
GFP2,Fossil Machine Skull Buggy
GFP2,Fossil Machine Skull Convoy
DASA,Foolish Burial Goods
SDPL,Forbidden Chalice
BLAR,Formud Skipper
MP17,Foolish Burial Goods
BLHR,Foolish Burial
WIRA,Forbidden Chalice
LEHD,Foolish Burial
LDK2,Foolish Burial
DUSA,Fossil Dyna Pachycephalo
BLAR,Fossil Dragon Skullgios
MAGO,Foolish Burial Goods
GRCR,Forest of Lost Flowers
BROL,Forbidden Droplet
BLAR,Fossil Dragon Skullgar
LART,Foolish Burial
HAC1,Formula Synchron
SR07,Foolish Burial
BLAR,Fossil Warrior Skull King
SBCB,Foolish Burial (V.1 - Common)
LART,Foolish Return
BLAR,Fossil Warrior Skull Bone
CT08,Fossil Dyna Pachycephalo
SR06,Foolish Burial Goods
LED9,Forbidden Droplet
OP13,Formula Synchron
DUDE,Forbidden Apocrypha
EGO1,Forbidden Dress
BLAR,Fossil Fusion
LEHD,Forbidden Dress
SDLI,Foolish Burial
DPBC,Foolish Burial
RATE,Foolish Burial Goods
SR04,Fossil Dig
SDRL,Foolish Burial
SBCB,Foolish Burial (V.2 - Secret Rare)
NKRT,Foolish Burial
BLHR,Fortune Fairy Hikari
OP07,Fossil Dig
ANPR,Fossil Dig
BP02,Forbidden Lance (V.2 - Mosaic Rare)
SS03,Forest
BP03,Forbidden Lance (V.2 - Shatterfoil)
BLHR,Fortune Fairy Hu
MP19,"Folgo, Justice Fur Hire"
HA06,Forbidden Arts of the Gishki
BP03,Forbidden Lance (V.1 - Common)
AC11,Formula Synchron
BLHR,Fortune Fairy Chee
BLHR,Fortune Fairy En
SHVA,Fortune Chariot
SDSB,Formud Skipper
LEHD,Forbidden Chalice
SHVA,Forbidden Trapezohedron
BLHR,Fortune Fairy Swee
RIRA,Fortune Vision
RIRA,Fortune Lady Past
OP02,Fog King
PGLD,Forbidden Dress
SHVI,Fortissimo
BLHR,Fortune Fairy Ann
OP11,Fortune's Future
SR02,Foolish Burial
BP01,Forbidden Lance (V.1 - Common)
MP15,Forbidden Scripture
LODT,Fossil Dyna Pachycephalo
ROTD,Forbidden Droplet
RIRA,Fortune Lady Calling
SDMA,Foolish Burial
LCJW,Foolish Burial
BLAR,Fossil Warrior Skull Knight
ABYR,Forbidden Dress
BP01,Forbidden Lance (V.2 - Starfoil Rare)
ABPF,Forgotten Temple of the Deep
DUSA,Formula Synchron
RIRA,Fortune Lady Rewind
SR04,Fossil Excavation
GLAS,Fog Control
BP02,Forbidden Lance (V.1 - Common)
SDHS,Form Change
ANPR,Fortune Lady Fire
LODT,Fog King
PGL2,Foolish Burial
SBSC,Fortress Whale
RIRA,Fortune Lady Every
SOVR,Fortune Lady Water
CBLZ,Fool of Prophecy
PGLD,Forbidden Chalice
TDIL,Forbidden Dark Contract with the Swamp King
SOVR,Fortune Lady Dark
RDS,Fox Fire
SDDL,Foolish Burial
EXVC,Force Resonator
STBL,Formula Synchron
AP04,Fossil Dyna Pachycephalo
TAEV,Fossil Tusker
BOSH,Forbidden Apocrypha
MAZE,Forge a New Future
SOVR,Fortune Lady Wind
RGBT,Forbidden Chalice (V.2 - Ultimate Rare)
DP08,Fortress Warrior
ANPR,Fortune Lady Light
RGBT,Forbidden Chalice (V.1 - Ultra Rare)
PGL2,Formula Synchron
SOVR,Fortune Lady Earth
OP11,Fortune Lady Light
POTD,Fossil Excavation
OP16,Forbidden Droplet
SBCB,Formation Union
EXVC,Fortissimo the Mobile Fortress
SBSC,Fortress Whale's Oath
BP02,Forbidden Chalice (V.1 - Common)
RC02,Foolish Burial (V.1 - Super Rare)
LOB,Forest (V.2 - Common)
OP11,Fortune Lady Water
FET,Forced Ceasefire (V.1 - Rare)
5DS3,Fortress Warrior
MP17,Forbidden Dark Contract with the Swamp King
PRIO,Forbidden Scripture
BP03,Forbidden Scripture (V.2 - Shatterfoil)
SD09,Fossil Excavation
PEVO,Foucault's Cannon
BP03,Forbidden Scripture (V.1 - Common)
EOJ,Forced Back (V.1 - Rare)
PSV,Forced Requisition (V.2 - Rare)
LOB,Forest (V.1 - Common)
BOSH,Forge of the True Dracos
SHVI,Forge of the True Dracos
MFC,Formation Union
OP11,Fortune Lady Fire
YS16,Foucault's Cannon
LOB,Follow Wind (V.2 - Common)
BOSH,Follow Wing
STOR,Foolish Return
BP02,Forbidden Chalice (V.2 - Mosaic Rare)
SDPD,Forbidden Dark Contract with the Swamp King
SDMP,Forbidden Dress
BP03,Forgotten Temple of the Deep (V.1 - Common)
BP01,Forbidden Chalice (V.1 - Common)
BP03,Forbidden Chalice (V.1 - Common)
BP02,Forbidden Dress (V.1 - Common)
DR1,Formation Union
20AP-1,Fossil Dyna Pachycephalo
DUEA,Foucault's Cannon
SD3,Fox Fire
BPW2,Fog King
GLAS,Foolish Revival
SGX1,Forbidden Cyber Style Technique (Skill)
BP02,Forbidden Dress (V.2 - Mosaic Rare)
DB1,Forced Requisition
GLD5,Formula Synchron
LC5D,Formula Synchron
SOVR,Fortune's Future
MP15,Foucault's Cannon
DEM4,Foucault's Cannon
BP01,Fox Fire (V.1 - Rare)
SDOK,Fox Fire
LDD,Follow Wind (V.2 - Common)
FET,Forced Ceasefire (V.2 - Ultimate Rare)
PSV,Forced Requisition (V.1 - Rare)
MP17,Forge of the True Dracos
SDRE,Forgotten Temple of the Deep
BP03,Forgotten Temple of the Deep (V.2 - Shatterfoil)
BP02,Fortress Warrior (V.1 - Common)
TP7,Fortress Whale's Oath
BP01,Fox Fire (V.2 - Starfoil Rare)
SOFU-JP,"Folgo, Justice Fur Hire (V.4 - Ultimate Rare)"
LDB,Follow Wind
LDD,Follow Wind (V.1 - Common)
TU02,Foolish Burial
OP21,Forbidden Arts of the Gishki
BP01,Forbidden Chalice (V.2 - Starfoil Rare)
BP03,Forbidden Dress (V.1 - Common)
BP03,Forbidden Dress (V.2 - Shatterfoil)
SDP-F,Forced Requisition
SDF,Forced Requisition
LDD,Forest (V.1 - Common)
HC01,Forge a New Future (V.2 - Secret Rare)
HC01,Formula Synchron (V.3 - Ultimate Rare)
HC01,Formula Synchron (V.1 - Parallel Rare)
LCJW,Fossil Excavation
DEM3,Foucault's Cannon
SOFU-JP,"Folgo, Justice Fur Hire (V.1 - Ultra Rare)"
LOB,Follow Wind (V.1 - Common)
MP16,Follow Wing
SR02-JP,Foolish Burial
RC03,Foolish Burial Goods (V.1 - Super Rare)
MP16,Forbidden Apocrypha
DT06,Forbidden Arts of the Gishki
BP03,Forbidden Chalice (V.2 - Shatterfoil)
ROTD-JP,Forbidden Droplet (V.1 - Super Rare)
RC04,Forbidden Droplet (V.3 - Collectors Rare)
EOJ,Forced Back (V.2 - Ultimate Rare)
LDD,Forest (V.2 - Common)
HC01,Forge a New Future (V.4 - Starlight Rare)
HC01,Forge a New Future (V.3 - Ultimate Rare)
HC01,Formula Synchron (V.2 - Secret Rare)
20AP-2,Formula Synchron
LC5D,Fortissimo the Mobile Fortress
BP01,Fortress Warrior (V.1 - Common)
BP01,Fortress Warrior (V.2 - Starfoil Rare)
STP2,Fortress Whale
RIRA-JP,Fortune Lady Rewind
LCJW,Fossil Dig
CP20,Fossil Dragon Skullgios (V.1 - Super Rare)
CP20,Fossil Fusion (V.2 - Collectors Rare)
CP20,Fossil Warrior Skull Bone
CP20,Fossil Warrior Skull King (V.1 - Ultra Rare)
DR3,Fox Fire
PHHY-JP,Focused Aquamirror
SOFU-JP,"Folgo, Justice Fur Hire (V.2 - Secret Rare)"
SOFU-JP,"Folgo, Justice Fur Hire (V.3 - Special)"
SUB1,"Folgo, Justice Fur Hire"
LOB,Follow Wind (V.3 - Common)
LOB,Follow Wind (V.4 - Common)
BOSH-JP,Follow Wing
DT05,Foolish Burial
SR11-JP,Foolish Burial
SD37,Foolish Burial
SR07-JP,Foolish Burial
RC02,Foolish Burial (V.3 - Collectors Rare)
RC02,Foolish Burial (V.2 - Secret Rare)
SD30,Foolish Burial
DP16,Foolish Burial
SD27,Foolish Burial
RC03,Foolish Burial Goods (V.2 - Secret Rare)
RC03,Foolish Burial Goods (V.3 - Collectors Rare)
SD44,Foolish Burial Goods
SR06-JP,Foolish Burial Goods
RATE-JP,Foolish Burial Goods (V.1 - Super Rare)
RATE-JP,Foolish Burial Goods (V.2 - Secret Rare)
BOSH-JP,Forbidden Apocrypha
SD33,Forbidden Chalice
SPWR,Forbidden Chalice (V.2 - Parallel Rare)
SPWR,Forbidden Chalice (V.1 - Common)
TDIL-JP,Forbidden Dark Contract with the Swamp King
SD29,Forbidden Dress
ROTD-JP,Forbidden Droplet (V.2 - Secret Rare)
ROTD-JP,Forbidden Droplet (V.3 - Starlight Rare)
RC04,Forbidden Droplet (V.1 - Ultra Rare)
RC04,Forbidden Droplet (V.2 - Secret Rare)
RC04,Forbidden Droplet (V.4 - Ultimate Rare)
RC04,Forbidden Droplet (V.5 - Extra Secret Rare)
RC04,Forbidden Droplet (V.6 - Special)
DR01,Forbidden Lance
ST19,Forbidden Lance
ST18,Forbidden Lance
ST17,Forbidden Lance
SPTR,Forbidden Lance
GS06,Forbidden Lance (V.3 - Gold Secret Rare)
GS06,Forbidden Lance (V.2 - Gold Rare)
GS06,Forbidden Lance (V.1 - Common)
SD34,Forbidden Scripture
PRIO-JP,Forbidden Scripture
EP15,Forbidden Trapezohedron
DR04,Forced Back
DR3,Forced Ceasefire
PSV,Forced Requisition (V.3 - Rare)
LC5D,Force Resonator
LDB,Forest
LOB,Forest (V.3 - Common)
LOB,Forest (V.4 - Common)
DBGC,Forest of Lost Flowers (V.1 - Common)
DBGC,Forest of Lost Flowers (V.2 - Parallel Rare)
HC01,Forge a New Future (V.1 - Super Rare)
SHVI-JP,Forge of the True Dracos
SD27,Form Change
SD35,Formud Skipper
LVB1,Formud Skipper
LGB1,Formula Synchron
TRC1,Formula Synchron (V.3 - Collectors Rare)
TRC1,Formula Synchron (V.2 - Secret Rare)
TRC1,Formula Synchron (V.1 - Ultra Rare)
SHVI-JP,Fortissimo
DPC5,Frozen Fitzgerald
SOFU,Frightfur Patchwork
TDIL,Frightfur Sanctuary
IOC,Freed the Brave Wanderer (V.1 - Super Rare)
TOCH,Frightfur Meister
LART,Frightfur Leo
LDS2,Frozen Rose (V.1 - Ultra Rare)
DPDG,Frightfur Daredevil
SDKS,Frontline Base
MP16,Frightfur March
LODT,Froggy Forcefield
SGX2,Frost and Flame Dragon
HA07,Fragment Fusion
CP04,Freed the Brave Wanderer
DPDG,Frightfur Reborn
LDS2,Frozen Rose (V.2 - Ultra Rare)
MP21,Free-Range Monsters
NECH,Frightfur Bear (V.1 - Rare)
DOCS,Frightfur March
MP16,Frightfur Sabre-Tooth
CSOC,Fragrance Storm
SBCB,Frontline Base
LDS2,Frozen Rose (V.4 - Ultra Rare)
CROS,Frightfur Chimera (V.1 - Rare)
LDS2,Frozen Rose (V.3 - Ultra Rare)
NECH,Frightfur Wolf
RDS,Fruits of Kozaky's Studies
SBCB,Freed the Matchless General
PHRA,Free-Range Monsters
CROS,Frightfur Fusion
YS12,Frostosaurus
DCR,Frozen Soul (V.1 - Common)
DOCS,Frightfur Tiger
INOV,Fraud Freeze
5DS1,Frequency Magician
CROS,Frightfur Leo
CROS,Frightfur Sheep
BP02,Frostosaurus (V.2 - Rare)
DR1,Frozen Soul
SECE,Frontline Observer
DB2,Frontier Wiseman
BP03,"Freya, Spirit of Victory (V.1 - Common)"
MP16,Frightfur Chimera
SP17,Frightfur Fusion (V.2 - Starfoil Rare)
DR2,Freed the Brave Wanderer
MP17,Frightfur Sanctuary
SP17,Frightfur Sheep (V.1 - Common)
JUMP,Frightfur Tiger
SDRE,Friller Rabca
LED4,Frozen Rose
LC5D,Fragrance Storm
SDWS,Freed the Matchless General
MFC,Freezing Beast
GLD3,"Freya, Spirit of Victory"
NECH,Frightfur Bear (V.2 - Ultimate Rare)
MP15,Frightfur Bear
CROS,Frightfur Chimera (V.2 - Ultimate Rare)
SP17,Frightfur Chimera (V.2 - Starfoil Rare)
MP16,Frightfur Factory
SP17,Frightfur Sheep (V.2 - Starfoil Rare)
DB2,Freed the Matchless General
LOD,Freed the Matchless General (V.1 - Ultra Rare)
DOCS,Frightfur Sabre-Tooth
CORE,Frightfur Tiger
STON,"Freya, Spirit of Victory"
SP17,Frightfur Leo (V.1 - Common)
MP15,Frightfur Wolf
SP13,Friller Rabca (V.1 - Common)
SDMM,Frontline Base
DT06,Freed the Brave Wanderer
BP01,Freed the Matchless General (V.1 - Common)
DR1,Freezing Beast
LOB,Frenzied Panda (V.2 - Common)
SP15,Frightfur Bear (V.2 - Shatterfoil)
SP17,Frightfur Chimera (V.1 - Common)
SP17,Frightfur Leo (V.2 - Starfoil Rare)
PHSW,Friller Rabca
BP03,Friller Rabca (V.1 - Common)
LOD,Frontier Wiseman (V.1 - Common)
TAEV,Frost and Flame Dragon
RP02,Freed the Matchless General
BP01,Freed the Matchless General (V.2 - Starfoil Rare)
SRL,Frenzied Panda (V.1 - Common)
MRL,Frenzied Panda (V.1 - Common)
MDM,Frenzied Panda
SP15,Frightfur Bear (V.1 - Common)
MP16,Frightfur Fusion
SP17,Frightfur Fusion (V.1 - Common)
BP03,Frontier Wiseman (V.1 - Common)
MFC,Frontline Base
LDB,Frenzied Panda
LDD,Frenzied Panda (V.2 - Common)
SPFE,Frightfur Fusion (V.1 - Common)
SPFE,Frightfur Sheep (V.1 - Common)
SP13,Friller Rabca (V.2 - Starfoil Rare)
DL15,Frost and Flame Dragon (V.2 - Rare)
DL15,Frost and Flame Dragon (V.3 - Rare)
DR3,Fruits of Kozaky's Studies
DT07,Fragment Fusion
SPRG,Fragment Fusion (V.2 - Parallel Rare)
SPRG,Fragment Fusion (V.1 - Common)
LVP3,Fragrance Storm
INOV-JP,Fraud Freeze
IOC,Freed the Brave Wanderer (V.2 - Super Rare)
LOD,Freed the Matchless General (V.2 - Ultra Rare)
PHRA-JP,Free-Range Monsters
SD40,Freezing Chains of the Ice Barrier
DABL-JP,Freki the Runick Fangs
LOB,Frenzied Panda (V.3 - Common)
LOB,Frenzied Panda (V.4 - Common)
SDM,Frenzied Panda
YSD3,Frequency Magician
BP03,"Freya, Spirit of Victory (V.2 - Shatterfoil)"
NECH-JP,Frightfur Bear (V.1 - Ultra Rare)
NECH-JP,Frightfur Bear (V.2 - Secret Rare)
NECH-JP,Frightfur Bear (V.3 - Ultimate Rare)
CROS-JP,Frightfur Chimera (V.1 - Ultra Rare)
CROS-JP,Frightfur Chimera (V.2 - Secret Rare)
CROS-JP,Frightfur Chimera (V.3 - Ultimate Rare)
ROTD-JP,Frightfur Cruel Whale
PP19,Frightfur Daredevil (V.1 - Common)
PP19,Frightfur Daredevil (V.2 - Secret Rare)
CROS-JP,Frightfur Factory
SPFE,Frightfur Fusion (V.2 - Parallel Rare)
CROS-JP,Frightfur Fusion
ROTD-JP,Frightfur Jar
SPFE,Frightfur Kraken
CROS-JP,Frightfur Leo
DOCS-JP,Frightfur March
DBLE,Frightfur Patchwork
SUB1,Frightfur Patchwork
PP19,Frightfur Reborn (V.2 - Secret Rare)
PP19,Frightfur Reborn (V.1 - Common)
ROTD-JP,Frightfur Repair
DOCS-JP,Frightfur Sabre-Tooth
TDIL-JP,Frightfur Sanctuary
SPFE,Frightfur Sheep (V.2 - Parallel Rare)
CROS-JP,Frightfur Sheep
SPFE,Frightfur Tiger
VP14,Frightfur Tiger
SPFE,Frightfur Wolf (V.1 - Common)
SPFE,Frightfur Wolf (V.2 - Parallel Rare)
NECH-JP,Frightfur Wolf
BP03,Friller Rabca (V.2 - Shatterfoil)
DP15,Friller Rabca
DBMF,"Frodi, Generaider Boss of Swords"
BP03,Frontier Wiseman (V.2 - Shatterfoil)
LOD,Frontier Wiseman (V.2 - Common)
DR1,Frontline Base
SECE-JP,Frontline Observer
DL15,Frost and Flame Dragon (V.1 - Rare)
DL15,Frost and Flame Dragon (V.4 - Rare)
PP18,Frost Blast of the Monarchs (V.2 - Secret Rare)
PP18,Frost Blast of the Monarchs (V.1 - Common)
DP21,Frozen Rose
DCR,Frozen Soul (V.2 - Common)
FUEN,Fusion Conscription
SGX1,Fusion Sage
DUSA,Full Armored Crystalzero Lancer
MP21,Fury of Kairyu-Shin
SDMP,"Fusilier Dragon, the Dual-Mode Beast"
SGX1,Fusion Recovery
ROTD,Fury of Kairyu-Shin
FUEN,Fusion Recovery
DANE,Fury of Fire
SS02,Fusion Gate
FUEN,Fusion Substitute
LDS3,Future Drive
DUSA,Future Fusion
FUEN,Fusion Gate
FUEN,Fusion Reserve
DUSA,Full Armored Black Ray Lancer
CROS,Fusion Conscription
IOC,Fuhma Shuriken (V.1 - Rare)
RDS,Fuh-Rin-Ka-Zan
SBCB,Fusion Recycling Plant
LIOV,Fukubiki
INOV,Fullmetalfoes Fusion
DP04,Future Fusion
RIRA,Fuhma Wave
RATE,Full Force Virus
SBCB,Fusion Party! (Skill)
NECH,Fusion Substitute
BLRR,Fullmetalfoes Alkahest
SAST,Fusion of Fire
DP1,Fusion Sage
HISU,Fulfillment of the Contract
CIBR,Fuse Line
MP18,Fuse Line
RATE,Fusion Recycling Plant (V.2 - Ultra Rare)
LED6,Future Drive
OP11,Future Visions
SBAD,Fulfillment of the Contract
DP04,Fusion Guard
LDK2,Fusion Substitute
CP07,"Fusilier Dragon, the Dual-Mode Beast"
POTD,Future Fusion (V.2 - Ultimate Rare)
MP17,Fusion Parasite
CRV,Fusion Recovery
LCKC,Fusion Sage
SGX1,Fusion Weapon
GLD2,Future Fusion
RYMP,Future Fusion
RDS,"Fusilier Dragon, the Dual-Mode Beast (V.1 - Rare)"
STON,Fusion Devourer (V.1 - Rare)
HISU,Fusion Recycling Plant
MP17,Fullmetalfoes Fusion
RIRA,Fury of Fire
LDK2,Fusion Reserve
SOD,Fusion Weapon
LEDD,Future Fusion
EXVC,Full House
LC5D,Full House
TDIL,Fusion Fright Waltz
DT06,Future Fusion
MP20,Fury of Fire
DB2,Fushi No Tori
OP03,Fusionist
RATE,Fusion Recycling Plant (V.1 - Rare)
POTD,Future Fusion (V.1 - Rare)
LCGX,Future Fusion
DR2,Fuhma Shuriken
ORCS,Full-Force Strike
INOV,Fullmetalfoes Alkahest
SOI,Full Salvo
LOB,Fusionist (V.2 - Rare)
SD5,Fusion Sword Murasame Blade
ANPR,Future Visions
AP05,Full House
SBCB,Fury of Thunder
MP17,Fusion Fright Waltz
MP20,Fusion of Fire
DB2,Fusion Sage
SGX1,Fusion Sword Murasame Blade
DB2,Fushioh Richie
MP16,Fusion Conscription
SBAD,Fusion Recovery
MP17,Fusion Recycling Plant
NECH,Fusion Reserve
LOD,Fusion Sword Murasame Blade (V.1 - Rare)
PTDN,Future Samurai
OP09,Fusion Substitute
LOD,Fushi No Tori (V.1 - Common)
MP17,Fusion Tag
DR3,Fuh-Rin-Ka-Zan
RDS,"Fusilier Dragon, the Dual-Mode Beast (V.2 - Ultimate Rare)"
SRL,Fusionist (V.1 - Common)
SHVI,Fusion Tag
AP01,Fuh-Rin-Ka-Zan
FET,Fulfillment of the Contract
SS04,Fulfillment of the Contract
PAC1,Fusion Destiny (V.1 - Super Rare)
PAC1,Fusion Destiny (V.2 - Secret Rare)
LON,Fusion Gate (V.1 - Common)
MRL,Fusionist (V.1 - Common)
BP03,Fusion Sword Murasame Blade (V.1 - Common)
DR3,Fusion Weapon
GENF,Future Glow
HSRD,Future Glow
PGD,Fushioh Richie
DR3,"Fusilier Dragon, the Dual-Mode Beast"
DB2,Fusion Gate
LCYW,Fusion Gate
STP3,Fusion Gate
LDD,Fusionist (V.2 - Rare)
STP4,Fusion Party! (Skill)
MP15,Fusion Reserve
DR3,Fulfillment of the Contract
STON,Fusion Devourer (V.2 - Ultimate Rare)
TU06,Fusion Gate
RYMP,Fusion Recovery
DB2,Fusion Sword Murasame Blade
SDWS,Future Samurai
BP02,Full-Force Strike (V.2 - Rare)
CYAC-JP,Fu-Ri the Orb Mikanko
ETCO-JP,Fusion Deployment (V.1 - Super Rare)
LDB,Fusionist
MDM,Fusionist
LCGX,Fusion Recovery
SDWA,Future Samurai
DL14,Fuhma Shuriken (V.1 - Rare)
IOC,Fuhma Shuriken (V.2 - Rare)
DL14,Fuhma Shuriken (V.2 - Rare)
DL14,Fuhma Shuriken (V.3 - Rare)
DL14,Fuhma Shuriken (V.4 - Rare)
WPP1,Fuhma Wave
LIOV-JP,Fukubiki
CYAC-JP,Full-Active Duprex
DP26,Full Armored Black Ray Lancer
DP15,Full Armored Black Ray Lancer
DP15,Full Armored Crystalzero Lancer
BP02,Full-Force Strike (V.1 - Mosaic Rare)
SR06-JP,Full Force Virus
RATE-JP,Full Force Virus (V.1 - Super Rare)
RATE-JP,Full Force Virus (V.2 - Secret Rare)
INOV-JP,Fullmetalfoes Alkahest (V.1 - Super Rare)
INOV-JP,Fullmetalfoes Alkahest (V.2 - Secret Rare)
INOV-JP,Fullmetalfoes Fusion
DR04,Full Salvo
RIRA-JP,Fury of Fire
DP26,Fury of Kairyu-Shin
ROTD-JP,Fury of Kairyu-Shin
CIBR-JP,Fuse Line
LOD,Fushi No Tori (V.2 - Common)
SD29,"Fusilier Dragon, the Dual-Mode Beast"
CROS-JP,Fusion Conscription
SD41,Fusion Deployment
ETCO-JP,Fusion Deployment (V.2 - Secret Rare)
ETCO-JP,Fusion Deployment (V.3 - Special)
PAC1,Fusion Destiny (V.3 - Starlight Rare)
DANE-JP,Fusion Destiny
TDIL-JP,Fusion Fright Waltz
HL1,Fusion Gate
DL11,Fusion Gate (V.1 - Rare)
LDI,Fusion Gate
LDC,Fusion Gate
LON,Fusion Gate (V.2 - Common)
LON,Fusion Gate (V.3 - Common)
DL11,Fusion Gate (V.2 - Rare)
DL11,Fusion Gate (V.3 - Rare)
DL11,Fusion Gate (V.4 - Rare)
SD43,Fusion Gate
LOB,Fusionist (V.3 - Rare)
LOB,Fusionist (V.4 - Rare)
SDM,Fusionist
SAST-JP,Fusion of Fire
RATE-JP,Fusion Parasite
SBTK,Fusion Party! (Skill)
DR04,Fusion Recovery
SPFE,Fusion Recovery (V.1 - Common)
SPFE,Fusion Recovery (V.2 - Parallel Rare)
SD43,Fusion Recycling Plant
EP17,Fusion Recycling Plant
CYAC-JP,Fusion Reproduction
NECH-JP,Fusion Reserve
TP6,Fusion Sage
SD43,Fusion Substitute
SPFE,Fusion Substitute (V.2 - Parallel Rare)
SPFE,Fusion Substitute (V.1 - Common)
EP15,Fusion Substitute
BP03,Fusion Sword Murasame Blade (V.2 - Shatterfoil)
LOD,Fusion Sword Murasame Blade (V.2 - Rare)
DR01,Fusion Sword Murasame Blade
SD41,Fusion Tag
SHVI-JP,Fusion Tag
DP23,Future Drive
SD41,Future Fusion
20AP-1,Future Fusion
SOFU,Galaxy Trance
MP21,Gaia the Magical Knight of Dragons
GFTP,Galaxy-Eyes Cipher Blade Dragon‎
SDCS,Gale Dogra
MP19,Galaxy-Eyes Solflare Dragon
MAZE,Gate Guardian Combined
DUPO,Galaxy-Eyes Full Armor Photon Dragon
MAZE,Gate Guardian of Wind and Water
MAZE,Gate Guardian of Water and Thunder 
MAZE,Gate Guardian of Thunder and Wind
LIOV,Garden Rose Flora
CHIM,Galactic Spiral Dragon
MP19,Galaxy Trance
SESL,Galaxy Cyclone
MP19,Galaxy Brave
LDS2,Galaxy-Eyes Photon Dragon (V.1 - Ultra Rare)
GRCR,Gagaku-P.U.N.K. Crash Beat
GRCR,Gagaku-P.U.N.K. Wild Picking
LDS2,Galaxy Zero
LDS2,Galaxy Knight (V.1 - Ultra Rare)
CT08,Galaxy-Eyes Photon Dragon
CHIM,Gallant Granite
POTE,Gadget Gamer
BLRR,"Gameciel, the Sea Turtle Kaiju"
DUPO,Galaxy Soldier
OP09,Galaxy Wizard
MAZE,Gate Guardian
LDS2,Galaxy-Eyes Photon Dragon (V.4 - Ultra Rare)
MP22,Garden Rose Flora
LDS2,Galaxy-Eyes Photon Dragon (V.2 - Ultra Rare)
OP20,Gadget Gamer
LDS3,Gagagaga Magician
SOFU,Galaxy Cleric
PGLD,Galaxy-Eyes Photon Dragon
WSUP,Galaxy-Eyes Cloudragon
MP19,Galaxy Cleric
BLAR,Galaxy Worm
SPWA,Gateway of the Six
EXFO,Galaxy-Eyes Cipher Blade Dragon‎
PGL3,Gagaga Cowboy
ZTIN,Galaxy Wizard
WIRA,Gagaga Cowboy
